epoch,accuracy,class2_precision,class2_recall,f1,learning_rate,loss,val_accuracy,val_class2_precision,val_class2_recall,val_f1,val_loss
0,0.2757023274898529,0.04162333160638809,0.07448510080575943,0.22313658893108368,9.999999747378752e-05,-1.0982658863067627,0.5009171366691589,0.009041591547429562,0.0014594278763979673,0.2384829968214035,0.2866860032081604
1,0.2662305533885956,0.0637916624546051,0.14331798255443573,0.2256014496088028,9.999999747378752e-05,-1.496957540512085,0.2970532774925232,0.018518518656492233,0.0011675423011183739,0.23289287090301514,0.31404098868370056
2,0.2522870898246765,0.08026532828807831,0.29343241453170776,0.2317725121974945,9.999999747378752e-05,-1.9710232019424438,0.18880903720855713,0.0014710689429193735,0.005253940355032682,0.22688408195972443,0.3525029122829437
3,0.2387273609638214,0.06518042087554932,0.3085830807685852,0.23974274098873138,9.999999747378752e-05,-2.061086654663086,0.21691572666168213,0.0010940919164568186,0.00029188557527959347,0.23158292472362518,0.3336460292339325
4,0.23319201171398163,0.07346846163272858,0.3932008147239685,0.2407476156949997,9.999999747378752e-05,-2.473845958709717,0.21654470264911652,0.0,0.0,0.23261411488056183,0.32515284419059753
5,0.22951927781105042,0.07595224678516388,0.3959028422832489,0.2427246868610382,9.999999747378752e-05,-2.7730908393859863,0.21700246632099152,0.0,0.0,0.2348199337720871,0.3093593418598175
6,0.22823753952980042,0.0801389142870903,0.4036918580532074,0.23810692131519318,9.999999747378752e-05,-2.8682994842529297,0.2184400111436844,0.0,0.0,0.23796141147613525,0.2974652349948883
7,0.22395822405815125,0.08344843983650208,0.3989495038986206,0.2382015734910965,4.999999873689376e-05,-3.0061593055725098,0.22023732960224152,0.0,0.0,0.24016685783863068,0.2998194098472595
8,0.22458811104297638,0.074465811252594,0.37445202469825745,0.233404740691185,4.999999873689376e-05,-2.6260974407196045,0.2243218719959259,0.0,0.0,0.24217717349529266,0.2992897629737854
9,0.22838327288627625,0.08768067508935928,0.41069507598876953,0.23772631585597992,4.999999873689376e-05,-3.1273598670959473,0.2290601283311844,0.0,0.0,0.24390831589698792,0.2968353033065796
10,0.2281305491924286,0.09146033227443695,0.4042295217514038,0.23612309992313385,4.999999873689376e-05,-3.1729555130004883,0.23562300205230713,0.0,0.0,0.24507184326648712,0.28908684849739075
11,0.22512714564800262,0.07705950736999512,0.3474041223526001,0.23838335275650024,4.999999873689376e-05,-2.6180450916290283,0.2417474091053009,0.0,0.0,0.24622471630573273,0.28073057532310486
12,0.2271077036857605,0.0867687463760376,0.37833961844444275,0.23749949038028717,4.999999873689376e-05,-3.0043039321899414,0.24381938576698303,0.0,0.0,0.2464701384305954,0.2724134624004364
13,0.22730760276317596,0.09447073936462402,0.41193580627441406,0.23890003561973572,4.999999873689376e-05,-3.2882838249206543,0.24465781450271606,0.0,0.0,0.24665232002735138,0.2677989900112152
14,0.22671645879745483,0.09068180620670319,0.39102262258529663,0.23908694088459015,4.999999873689376e-05,-3.1981616020202637,0.24165906012058258,0.0,0.0,0.24695813655853271,0.27368277311325073
