epoch,accuracy,class2_precision,class2_recall,f1,learning_rate,loss,val_accuracy,val_class2_precision,val_class2_recall,val_f1,val_loss
0,0.22237268090248108,0.029797358438372612,0.18351760506629944,0.2347298115491867,9.999999747378752e-05,0.16670216619968414,0.08886557817459106,0.006779660936444998,0.0005837711505591869,0.2492888867855072,0.13195936381816864
1,0.2642036974430084,0.02727418579161167,0.07733877748250961,0.24809327721595764,9.999999747378752e-05,0.1417928785085678,0.1069817766547203,0.0,0.0,0.24592630565166473,0.12326212972402573
2,0.3436601758003235,0.02796158753335476,0.06093357875943184,0.2570861577987671,9.999999747378752e-05,0.12583890557289124,0.10034661740064621,0.0,0.0,0.2384854257106781,0.12534008920192719
3,0.4382646679878235,0.028657671064138412,0.03258981555700302,0.27520811557769775,9.999999747378752e-05,0.10462455451488495,0.09820717573165894,0.0028697571251541376,0.003794512478634715,0.2377096712589264,0.12105613201856613
4,0.5312339067459106,0.028990305960178375,0.025352228432893753,0.28604811429977417,9.999999747378752e-05,0.0908980742096901,0.5956966876983643,0.00298309582285583,0.005253940355032682,0.24489538371562958,0.10863956809043884
5,0.6756410002708435,0.03089292161166668,0.015467754565179348,0.30165234208106995,9.999999747378752e-05,0.07575502246618271,0.5987661480903625,0.00042337001650594175,0.00029188557527959347,0.24276848137378693,0.10763037949800491
6,0.7099685072898865,0.03198086470365524,0.00995340384542942,0.2935563921928406,9.999999747378752e-05,0.06928498297929764,0.7633586525917053,0.0,0.0,0.24978582561016083,0.0947636142373085
7,0.7369011044502258,0.03500104323029518,0.00693429633975029,0.30376580357551575,9.999999747378752e-05,0.06388283520936966,0.780426025390625,0.0,0.0,0.2546219527721405,0.08722295612096786
8,0.7480684518814087,0.03818926960229874,0.005652209743857384,0.31220540404319763,9.999999747378752e-05,0.061327237635850906,0.7830119729042053,0.0,0.0,0.25604885816574097,0.08604729175567627
9,0.7479196786880493,0.010460502468049526,0.0011993714142590761,0.30980896949768066,9.999999747378752e-05,0.05937201902270317,0.7440266013145447,0.0,0.0,0.2574627101421356,0.08530547469854355
10,0.7550402283668518,0.02651515230536461,0.0015440182760357857,0.31361645460128784,9.999999747378752e-05,0.0557284951210022,0.7991975545883179,0.0,0.0,0.2635035812854767,0.07723879814147949
11,0.7669386267662048,0.014684814028441906,0.0005652210093103349,0.3167071044445038,9.999999747378752e-05,0.05414143577218056,0.7989325523376465,0.0,0.0,0.2671453654766083,0.07277676463127136
12,0.7697290778160095,0.016101695597171783,0.000523863360285759,0.323348730802536,9.999999747378752e-05,0.0533624067902565,0.7902237772941589,0.0,0.0,0.26839298009872437,0.07097972929477692
13,0.7646429538726807,0.03970390185713768,0.0008133667870424688,0.33024224638938904,9.999999747378752e-05,0.0516655258834362,0.7949411273002625,0.0,0.0,0.27425873279571533,0.06595399230718613
14,0.7598530650138855,0.03637484461069107,0.0008133667870424688,0.32748138904571533,9.999999747378752e-05,0.05312936380505562,0.7989951968193054,0.0,0.0,0.28025585412979126,0.06054962798953056
15,0.7657878994941711,0.10008857399225235,0.0015578041784465313,0.33092015981674194,9.999999747378752e-05,0.04935687407851219,0.7985053062438965,0.0,0.0,0.28834980726242065,0.05502831190824509
16,0.7667791843414307,0.01987225003540516,0.0003860045690089464,0.3409464359283447,9.999999747378752e-05,0.04826277866959572,0.8007298707962036,0.0,0.0,0.2912616729736328,0.05215097963809967
17,0.7669050097465515,0.007686395198106766,0.00013785877672489733,0.33608293533325195,9.999999747378752e-05,0.0474870502948761,0.8011538982391357,0.0,0.0,0.2996642291545868,0.04783013463020325
18,0.760394811630249,0.030349014326930046,0.00027571755344979465,0.338899165391922,9.999999747378752e-05,0.045603033155202866,0.8005884885787964,0.0,0.0,0.30685955286026,0.044470466673374176
19,0.7655800580978394,0.06263981759548187,0.0007720091380178928,0.3467373549938202,9.999999747378752e-05,0.044549208134412766,0.7969762086868286,0.0,0.0,0.3108283579349518,0.042353492230176926
