epoch,accuracy,class2_precision,class2_recall,f1,learning_rate,loss,val_accuracy,val_class2_precision,val_class2_recall,val_f1,val_loss
0,0.6331183314323425,0.10386811941862106,0.8160087466239929,0.26163721084594727,9.999999747378752e-05,0.9333194494247437,0.889909029006958,0.143589049577713,0.6741453409194946,0.32224950194358826,0.948614776134491
1,0.6851794719696045,0.12004175037145615,0.8301635384559631,0.32429102063179016,9.999999747378752e-05,0.9035623669624329,0.9519211649894714,0.09817275404930115,0.05649298056960106,0.33484628796577454,0.9593696594238281
2,0.7511913180351257,0.13993878662586212,0.796671450138092,0.3567981719970703,9.999999747378752e-05,0.8862639665603638,0.9556155204772949,0.10193639993667603,0.034505754709243774,0.34461337327957153,0.953869104385376
3,0.8170062899589539,0.16379810869693756,0.7418277859687805,0.3902827501296997,9.999999747378752e-05,0.8620895743370056,0.9676416516304016,0.0,0.0,0.34198278188705444,0.9649825692176819
4,0.8662967681884766,0.18157567083835602,0.6657703518867493,0.4113662838935852,9.999999747378752e-05,0.8474695086479187,0.9279869794845581,0.13315077126026154,0.42045947909355164,0.36148378252983093,0.9346433877944946
5,0.8880846500396729,0.19822214543819427,0.6126688122749329,0.42316973209381104,9.999999747378752e-05,0.837925136089325,0.9707637429237366,0.0,0.0,0.3335503041744232,0.9837955832481384
6,0.8997520804405212,0.2130487561225891,0.5937680006027222,0.431138277053833,9.999999747378752e-05,0.8304207921028137,0.970283031463623,0.10000000149011612,2.528357072151266e-05,0.33517986536026,0.9813054800033569
7,0.9056157469749451,0.22740307450294495,0.5566487908363342,0.43304672837257385,9.999999747378752e-05,0.8292835354804993,0.9715448617935181,0.0,0.0,0.33069953322410583,0.9894458055496216
8,0.9089649319648743,0.2343517541885376,0.5636188387870789,0.4361182153224945,9.999999747378752e-05,0.8262817859649658,0.971051812171936,0.0,0.0,0.33179885149002075,0.9871333837509155
9,0.9081305265426636,0.2319820076227188,0.564717710018158,0.4338544011116028,9.999999747378752e-05,0.8288900256156921,0.9716811776161194,0.0,0.0,0.32933300733566284,0.9917762875556946
10,0.9111691117286682,0.2458885759115219,0.5794447660446167,0.4440416097640991,9.999999747378752e-05,0.8167533874511719,0.9614173173904419,0.1147555410861969,0.0823327898979187,0.34192466735839844,0.9727732539176941
11,0.9137428402900696,0.24464768171310425,0.5406849384307861,0.44121336936950684,4.999999873689376e-05,0.8208390474319458,0.9716532826423645,0.0,0.0,0.3291117250919342,0.9921685457229614
12,0.9119486808776855,0.24649837613105774,0.5797517895698547,0.4443012475967407,4.999999873689376e-05,0.8164078593254089,0.9444376826286316,0.12966829538345337,0.26926055550575256,0.3508968949317932,0.9587069153785706
