epoch,accuracy,class2_precision,class2_recall,f1,learning_rate,loss,val_accuracy,val_class2_precision,val_class2_recall,val_f1,val_loss
17,0.6332874298095703,0.1232169046998024,0.35974249243736267,0.42320528626441956,9.999999747378752e-05,0.8310623168945312,0.6537845134735107,0.0,0.0,0.3849705457687378,0.9166929125785828
18,0.6500429511070251,0.1577800065279007,0.4061043858528137,0.4402344226837158,9.999999747378752e-05,0.8047970533370972,0.6760783791542053,0.0,0.0,0.4042815566062927,0.9132176637649536
19,0.6314433217048645,0.1448308378458023,0.3594116270542145,0.428727388381958,9.999999747378752e-05,0.8181891441345215,0.6728146076202393,0.004398826975375414,0.005253940355032682,0.403918594121933,0.9137641787528992
20,0.643222451210022,0.16048875451087952,0.40868234634399414,0.4298325777053833,9.999999747378752e-05,0.8047288060188293,0.6929289102554321,0.0,0.0,0.41554051637649536,0.9112398028373718
21,0.6488311290740967,0.19423142075538635,0.3757065236568451,0.4380985200405121,9.999999747378752e-05,0.8020094037055969,0.6991769671440125,0.0,0.0,0.4202437996864319,0.9104298949241638
22,0.6481878757476807,0.1657554656267166,0.37700238823890686,0.4492715299129486,9.999999747378752e-05,0.8084092140197754,0.6943439841270447,0.010058026760816574,0.00758902495726943,0.4179624617099762,0.9108776450157166
23,0.6565209031105042,0.1823609471321106,0.38612866401672363,0.4549267292022705,9.999999747378752e-05,0.7933386564254761,0.6955839395523071,0.0,0.0,0.4179512858390808,0.9106007814407349
24,0.6598243117332458,0.1685178279876709,0.35578593611717224,0.44394451379776,9.999999747378752e-05,0.807105302810669,0.6881263852119446,0.01898454688489437,0.01255108043551445,0.41428837180137634,0.910167396068573
25,0.6536080241203308,0.21011820435523987,0.3989633023738861,0.4421134889125824,9.999999747378752e-05,0.7816856503486633,0.6994194984436035,0.0014556040987372398,0.00029188557527959347,0.42047157883644104,0.9095377922058105
26,0.657031774520874,0.19389164447784424,0.359963059425354,0.4312225878238678,9.999999747378752e-05,0.8077570199966431,0.6858327984809875,0.013838835060596466,0.028021015226840973,0.41506704688072205,0.910113513469696
27,0.669103741645813,0.20913013815879822,0.36680084466934204,0.46770793199539185,9.999999747378752e-05,0.788785457611084,0.6962151527404785,0.029259895905852318,0.014886165037751198,0.41900044679641724,0.9083702564239502
28,0.6736892461776733,0.22323723137378693,0.3665389120578766,0.47278401255607605,9.999999747378752e-05,0.7800146341323853,0.6664364337921143,0.011691348627209663,0.030647985637187958,0.4031651020050049,0.9109413623809814
29,0.6659192442893982,0.2113521695137024,0.38920289278030396,0.4461098611354828,9.999999747378752e-05,0.7854105234146118,0.6910175681114197,0.014865795150399208,0.03152364119887352,0.4178405702114105,0.9088347554206848
30,0.6709577441215515,0.2574879229068756,0.405911386013031,0.47032418847084045,9.999999747378752e-05,0.75886070728302,0.6975178122520447,0.0333176925778389,0.020723875612020493,0.4185422360897064,0.9066771268844604
31,0.6686158180236816,0.20456373691558838,0.3611210584640503,0.4561724066734314,9.999999747378752e-05,0.7777435779571533,0.6828324198722839,0.008231726475059986,0.038820780813694,0.41681408882141113,0.9098863005638123
